X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,material_consumption
0.0,0.0,0.5,0.013041,1.0,0.0,0.015846,-0.649657,0.8,-0.7,5.175
0.0,0.0,0.5,-0.246567,1.0,0.0,0.091484,-0.687498,0.8,-0.7,4.774
0.0,0.0,0.5,-0.230378,1.0,0.0,0.207758,-0.838588,0.8,-0.7,4.930000000000001
0.0,0.0,0.5,-0.276085,1.0,0.0,0.282624,-0.493421,0.8,-0.7,4.158
0.0,0.0,0.5,-0.193961,1.0,0.0,0.105439,-0.684281,0.8,-0.7,4.791
0.0,0.0,0.5,-0.021238,1.0,0.0,0.111522,-0.832673,0.8,-0.7,5.3420000000000005
0.0,0.0,0.5,0.194321,1.0,0.0,0.292663,-0.923667,0.8,-0.7,5.878
0.0,0.0,0.5,-0.196657,1.0,0.0,0.289572,-0.545055,0.8,-0.7,4.292
0.0,0.0,0.5,0.086211,1.0,0.0,0.12636,-0.880769,0.8,-0.7,5.664
0.0,0.0,0.5,0.067016,1.0,0.0,0.269508,-0.888986,0.8,-0.7,5.477
0.0,0.0,0.5,-0.220058,1.0,0.0,0.143951,-0.504137,0.8,-0.7,4.406000000000001
0.0,0.0,0.5,-0.106616,1.0,0.0,0.037396,-0.4438,0.8,-0.7,4.609
0.0,0.0,0.5,0.10886,1.0,0.0,0.15997,-0.768982,0.8,-0.7,5.420999999999999
0.0,0.0,0.5,-0.159529,1.0,0.0,0.27811,-0.62803,0.8,-0.7,4.489
0.0,0.0,0.5,0.014692,1.0,0.0,0.157939,-0.682937,0.8,-0.7,5.029
0.0,0.0,0.5,-0.085697,1.0,0.0,0.16543,-0.552583,0.8,-0.7,4.599
0.0,0.0,0.5,-0.247617,1.0,0.0,0.162127,-0.403874,0.8,-0.7,4.239
0.0,0.0,0.5,-0.174541,1.0,0.0,0.259489,-0.687503,0.8,-0.7,4.605
0.0,0.0,0.5,-0.056644,1.0,0.0,0.148973,-0.647464,0.8,-0.7,4.839
0.0,0.0,0.5,0.04415,1.0,0.0,0.269165,-0.86749,0.8,-0.7,5.372
0.0,0.0,0.5,-0.198333,1.0,0.0,0.161478,-0.455754,0.8,-0.7,4.329000000000001
0.0,0.0,0.5,-0.01651,1.0,0.0,0.145451,-0.701687,0.8,-0.7,5.022
0.0,0.0,0.5,-0.298044,1.0,0.0,0.025476,-0.900052,0.8,-0.7,5.286
0.0,0.0,0.5,-0.14523,1.0,0.0,0.053551,-0.940565,0.8,-0.7,5.48
0.0,0.0,0.5,0.049453,1.0,0.0,0.291777,-0.782344,0.8,-0.7,5.163
0.0,0.0,0.5,-0.006975,1.0,0.0,0.247946,-0.90124,0.8,-0.7,5.367
0.0,0.0,0.5,-0.196136,1.0,0.0,0.205461,-0.882019,0.8,-0.7,5.071
0.0,0.0,0.5,0.265716,1.0,0.0,0.204128,-0.749202,0.8,-0.7,5.768
0.0,0.0,0.5,0.165353,1.0,0.0,0.004884,-0.845817,0.8,-0.7,5.957
0.0,0.0,0.5,0.228819,1.0,0.0,0.075828,-0.625508,0.8,-0.7,5.564
0.0,0.0,0.5,0.109258,1.0,0.0,0.177283,-0.700126,0.8,-0.7,5.254
0.0,0.0,0.5,-0.21491,1.0,0.0,0.240387,-0.723542,0.8,-0.7,4.655
0.0,0.0,0.5,0.197219,1.0,0.0,0.166856,-0.829793,0.8,-0.7,5.787
0.0,0.0,0.5,-0.111658,1.0,0.0,0.056744,-0.961367,0.8,-0.7,5.571000000000001
0.0,0.0,0.5,0.093396,1.0,0.0,0.057573,-0.563105,0.8,-0.7,5.118
0.0,0.0,0.5,-0.001465,1.0,0.0,0.040645,-0.535956,0.8,-0.7,4.902
0.0,0.0,0.5,-0.172597,1.0,0.0,0.258689,-0.692648,0.8,-0.7,4.619
0.0,0.0,0.5,0.116371,1.0,0.0,0.205714,-0.593514,0.8,-0.7,5.029999999999999
0.0,0.0,0.5,0.284042,1.0,0.0,0.09184,-0.616683,0.8,-0.7,5.69
0.0,0.0,0.5,-0.184898,1.0,0.0,0.11045,-0.673304,0.8,-0.7,4.772
0.0,0.0,0.5,-0.231777,1.0,0.0,0.197391,-0.87866,0.8,-0.7,5.035
0.0,0.0,0.5,0.028165,1.0,0.0,0.190778,-0.565052,0.8,-0.7,4.792
0.0,0.0,0.5,0.007435,1.0,0.0,0.009411,-0.66979,0.8,-0.7,5.214
0.0,0.0,0.5,-0.06328,1.0,0.0,0.200018,-0.43665,0.8,-0.7,4.409
0.0,0.0,0.5,0.292543,1.0,0.0,0.256393,-0.56697,0.8,-0.7,5.437
0.0,0.0,0.5,0.04691,1.0,0.0,0.261948,-0.899119,0.8,-0.7,5.463
0.0,0.0,0.5,-0.010482,1.0,0.0,0.100336,-0.888174,0.8,-0.7,5.505999999999999
0.0,0.0,0.5,0.177503,1.0,0.0,0.237718,-0.526629,0.8,-0.7,5.04
0.0,0.0,0.5,-0.207781,1.0,0.0,0.015532,-0.430092,0.8,-0.7,4.545999999999999
0.0,0.0,0.5,-0.221141,1.0,0.0,0.299663,-0.480206,0.8,-0.7,4.162
0.0,0.0,0.5,-0.103456,1.0,0.0,0.192648,-0.425952,0.8,-0.7,4.346
0.0,0.0,0.5,-0.034457,1.0,0.0,0.131811,-0.738297,0.8,-0.7,5.083
0.0,0.0,0.5,0.10868,1.0,0.0,0.020384,-0.727146,0.8,-0.7,5.53
0.0,0.0,0.5,-0.182244,1.0,0.0,0.165829,-0.454438,0.8,-0.7,4.335
0.0,0.0,0.5,0.234935,1.0,0.0,0.287971,-0.983049,0.8,-0.7,6.156
0.0,0.0,0.5,-0.270449,1.0,0.0,0.170395,-0.947971,0.8,-0.7,5.201
0.0,0.0,0.5,-0.248523,1.0,0.0,0.066008,-0.787446,0.8,-0.7,5.012
0.0,0.0,0.5,0.214851,1.0,0.0,0.154207,-0.898023,0.8,-0.7,6.016
0.0,0.0,0.5,-0.025537,1.0,0.0,0.290847,-0.711076,0.8,-0.7,4.852
0.0,0.0,0.5,0.113014,1.0,0.0,0.157493,-0.783041,0.8,-0.7,5.466
0.0,0.0,0.5,-0.125102,1.0,0.0,0.206061,-0.950654,0.8,-0.7,5.33
0.0,0.0,0.5,0.228605,1.0,0.0,0.088535,-0.574465,0.8,-0.7,5.448
0.0,0.0,0.5,-0.06201,1.0,0.0,0.284688,-0.699238,0.8,-0.7,4.767
0.0,0.0,0.5,0.157392,1.0,0.0,0.050533,-0.655261,0.8,-0.7,5.460999999999999
0.0,0.0,0.5,0.257758,1.0,0.0,0.092224,-0.58886,0.8,-0.7,5.556
0.0,0.0,0.5,0.294851,1.0,0.0,0.203564,-0.780596,0.8,-0.7,5.930000000000001
0.0,0.0,0.5,-0.003835,1.0,0.0,0.17054,-0.614007,0.8,-0.7,4.842
0.0,0.0,0.5,-0.079482,1.0,0.0,0.103226,-0.807616,0.8,-0.7,5.197
0.0,0.0,0.5,0.047075,1.0,0.0,0.220538,-0.464925,0.8,-0.7,4.634
0.0,0.0,0.5,-0.283843,1.0,0.0,0.117294,-0.546981,0.8,-0.7,4.475
0.0,0.0,0.5,-0.2131,1.0,0.0,0.206741,-0.859935,0.8,-0.7,4.999
0.0,0.0,0.5,-0.063988,1.0,0.0,0.256413,-0.81036,0.8,-0.7,5.035
0.0,0.0,0.5,-0.158582,1.0,0.0,0.167649,-0.47082,0.8,-0.7,4.377
0.0,0.0,0.5,-0.171746,1.0,0.0,0.038523,-0.97416,0.8,-0.7,5.55
0.0,0.0,0.5,-0.024073,1.0,0.0,0.071774,-0.98883,0.8,-0.7,5.763
0.0,0.0,0.5,0.073502,1.0,0.0,0.2707,-0.890702,0.8,-0.7,5.496
0.0,0.0,0.5,0.276055,1.0,0.0,0.13604,-0.431897,0.8,-0.7,5.282
0.0,0.0,0.5,0.065236,1.0,0.0,0.125459,-0.863402,0.8,-0.7,5.575
0.0,0.0,0.5,-0.137773,1.0,0.0,0.097158,-0.773595,0.8,-0.7,5.048
0.0,0.0,0.5,-0.297457,1.0,0.0,0.029829,-0.883225,0.8,-0.7,5.242
0.0,0.0,0.5,-0.296494,1.0,0.0,0.14761,-0.413066,0.8,-0.7,4.259
0.0,0.0,0.5,-0.073639,1.0,0.0,0.267743,-0.75539,0.8,-0.7,4.883
0.0,0.0,0.5,0.173497,1.0,0.0,0.188597,-0.71911,0.8,-0.7,5.449
0.0,0.0,0.5,0.086494,1.0,0.0,0.005221,-0.765611,0.8,-0.7,5.583
0.0,0.0,0.5,0.032274,1.0,0.0,0.18318,-0.599555,0.8,-0.7,4.872
0.0,0.0,0.5,-0.156285,1.0,0.0,0.045472,-0.961829,0.8,-0.7,5.528
0.0,0.0,0.5,-0.02359,1.0,0.0,0.220004,-0.996396,0.8,-0.7,5.603999999999999
0.0,0.0,0.5,0.079463,1.0,0.0,0.001027,-0.775355,0.8,-0.7,5.594
0.0,0.0,0.5,-0.046592,1.0,0.0,0.068772,-0.978318,0.8,-0.7,5.7
0.0,0.0,0.5,0.063845,1.0,0.0,0.187178,-0.615135,0.8,-0.7,4.966
0.0,0.0,0.5,-0.052942,1.0,0.0,0.274637,-0.748509,0.8,-0.7,4.897
0.0,0.0,0.5,-0.087448,1.0,0.0,0.104482,-0.794625,0.8,-0.7,5.154
0.0,0.0,0.5,-0.158092,1.0,0.0,0.214868,-0.882437,0.8,-0.7,5.107
0.0,0.0,0.5,-0.128972,1.0,0.0,0.234347,-0.833642,0.8,-0.7,5.009
0.0,0.0,0.5,0.240204,1.0,0.0,0.204389,-0.72265,0.8,-0.7,5.632
0.0,0.0,0.5,-0.160382,1.0,0.0,0.108856,-0.704195,0.8,-0.7,4.861
0.0,0.0,0.5,-0.209824,1.0,0.0,0.20609,-0.865814,0.8,-0.7,5.017
0.0,0.0,0.5,0.150043,1.0,0.0,0.258878,-0.414529,0.8,-0.7,4.772
0.0,0.0,0.5,-0.021037,1.0,0.0,0.107793,-0.84779,0.8,-0.7,5.382
0.0,0.0,0.5,0.297692,1.0,0.0,0.052829,-0.786374,0.8,-0.7,6.141
0.0,0.0,0.5,-0.249255,1.0,0.0,0.091408,-0.685112,0.8,-0.7,4.768
0.0,0.0,0.5,-0.231,1.0,0.0,0.29711,-0.480559,0.8,-0.7,4.156
0.0,0.0,0.5,-0.169572,1.0,0.0,0.017181,-0.461704,0.8,-0.7,4.609
0.0,0.0,0.5,-0.223938,1.0,0.0,0.198238,-0.88311,0.8,-0.7,5.0520000000000005
0.0,0.0,0.5,0.291959,1.0,0.0,0.092922,-0.620271,0.8,-0.7,5.721
0.0,0.0,0.5,0.260532,1.0,0.0,0.236235,-0.615592,0.8,-0.7,5.445
0.0,0.0,0.5,-0.175875,1.0,0.0,0.264162,-0.667477,0.8,-0.7,4.558999999999999
0.0,0.0,0.5,-0.019573,1.0,0.0,0.28186,-0.752986,0.8,-0.7,4.962000000000001
0.0,0.0,0.5,0.141829,1.0,0.0,0.094055,-0.465608,0.8,-0.7,5.014
0.0,0.0,0.5,-0.138567,1.0,0.0,0.017271,-0.492347,0.8,-0.7,4.68
0.0,0.0,0.5,-0.246504,1.0,0.0,0.034355,-0.916074,0.8,-0.7,5.345
0.0,0.0,0.5,-0.01376,1.0,0.0,0.240549,-0.924044,0.8,-0.7,5.418
0.0,0.0,0.5,0.052624,1.0,0.0,0.057049,-0.524428,0.8,-0.7,4.962000000000001
0.0,0.0,0.5,-0.02808,1.0,0.0,0.261017,-0.827851,0.8,-0.7,5.136
0.0,0.0,0.5,0.109508,1.0,0.0,0.009883,-0.769975,0.8,-0.7,5.639
0.0,0.0,0.5,0.248537,1.0,0.0,0.238318,-0.595263,0.8,-0.7,5.368
0.0,0.0,0.5,-0.244891,1.0,0.0,0.199938,-0.855355,0.8,-0.7,4.965
0.0,0.0,0.5,0.151495,1.0,0.0,0.279467,-0.933628,0.8,-0.7,5.795
0.0,0.0,0.5,-0.174882,1.0,0.0,0.167353,-0.455706,0.8,-0.7,4.341
0.0,0.0,0.5,0.114042,1.0,0.0,0.046753,-0.627031,0.8,-0.7,5.3020000000000005
0.0,0.0,0.5,0.018441,1.0,0.0,0.28356,-0.7842,0.8,-0.7,5.107
0.0,0.0,0.5,0.216702,1.0,0.0,0.169513,-0.838652,0.8,-0.7,5.861
0.0,0.0,0.5,0.26711,1.0,0.0,0.034453,-0.829298,0.8,-0.7,6.169
0.0,0.0,0.5,0.28323,1.0,0.0,0.03336,-0.84979,0.8,-0.7,6.267
0.0,0.0,0.5,0.069099,1.0,0.0,0.142657,-0.798472,0.8,-0.7,5.413
0.0,0.0,0.5,0.174348,1.0,0.0,0.102259,-0.465311,0.8,-0.7,5.087000000000001
0.0,0.0,0.5,-0.205896,1.0,0.0,0.041545,-0.927923,0.8,-0.7,5.398
0.0,0.0,0.5,0.27039,1.0,0.0,0.233303,-0.637179,0.8,-0.7,5.52
0.0,0.0,0.5,-0.111951,1.0,0.0,0.134135,-0.65151,0.8,-0.7,4.783
0.0,0.0,0.5,-0.163691,1.0,0.0,0.262918,-0.684635,0.8,-0.7,4.609
0.0,0.0,0.5,-0.016674,1.0,0.0,0.06461,-0.424888,0.8,-0.7,4.662
0.0,0.0,0.5,-0.173988,1.0,0.0,0.177161,-0.417367,0.8,-0.7,4.279
0.0,0.0,0.5,-0.213726,1.0,0.0,0.017665,-0.415612,0.8,-0.7,4.522
0.0,0.0,0.5,-0.135465,1.0,0.0,0.044329,-0.987221,0.8,-0.7,5.617999999999999
0.0,0.0,0.5,0.251798,1.0,0.0,0.238421,-0.598113,0.8,-0.7,5.383
0.0,0.0,0.5,0.234506,1.0,0.0,0.1505,-0.932507,0.8,-0.7,6.163
0.0,0.0,0.5,-0.204066,1.0,0.0,0.250562,-0.693686,0.8,-0.7,4.594
0.0,0.0,0.5,0.097435,1.0,0.0,0.290359,-0.836,0.8,-0.7,5.403
0.0,0.0,0.5,0.094536,1.0,0.0,0.212299,-0.54534,0.8,-0.7,4.883
0.0,0.0,0.5,0.071742,1.0,0.0,0.246945,-0.983963,0.8,-0.7,5.751
0.0,0.0,0.5,-0.28041,1.0,0.0,0.08131,-0.694351,0.8,-0.7,4.782
0.0,0.0,0.5,0.295983,1.0,0.0,0.238143,-0.64341,0.8,-0.7,5.6080000000000005
0.0,0.0,0.5,0.237634,1.0,0.0,0.206972,-0.709747,0.8,-0.7,5.594
0.0,0.0,0.5,-0.208025,1.0,0.0,0.051501,-0.885971,0.8,-0.7,5.284
0.0,0.0,0.5,0.010349,1.0,0.0,0.152822,-0.699061,0.8,-0.7,5.059
0.0,0.0,0.5,0.260818,1.0,0.0,0.034088,-0.824465,0.8,-0.7,6.139
0.0,0.0,0.5,0.159928,1.0,0.0,0.047433,-0.670197,0.8,-0.7,5.502
0.0,0.0,0.5,0.169988,1.0,0.0,0.25385,-0.454586,0.8,-0.7,4.889
0.0,0.0,0.5,0.06152,1.0,0.0,0.224463,-0.463666,0.8,-0.7,4.66
0.0,0.0,0.5,0.291667,1.0,0.0,0.26607,-0.527387,0.8,-0.7,5.357
0.0,0.0,0.5,-0.215491,1.0,0.0,0.208917,-0.84884,0.8,-0.7,4.968
0.0,0.0,0.5,-0.06132,1.0,0.0,0.226624,-0.932186,0.8,-0.7,5.364
0.0,0.0,0.5,0.024925,1.0,0.0,0.091525,-0.958823,0.8,-0.7,5.760000000000001
0.0,0.0,0.5,0.16492,1.0,0.0,0.06104,-0.620758,0.8,-0.7,5.398
0.0,0.0,0.5,-0.020749,1.0,0.0,0.069269,-0.402174,0.8,-0.7,4.6160000000000005
0.0,0.0,0.5,-0.165958,1.0,0.0,0.221896,-0.84646,0.8,-0.7,5.004
0.0,0.0,0.5,-0.19811,1.0,0.0,0.262657,-0.651261,0.8,-0.7,4.504
0.0,0.0,0.5,-0.152802,1.0,0.0,0.283821,-0.611914,0.8,-0.7,4.463
0.0,0.0,0.5,0.006963,1.0,0.0,0.055581,-0.484638,0.8,-0.7,4.809
0.0,0.0,0.5,-0.18239,1.0,0.0,0.290662,-0.55496,0.8,-0.7,4.322
0.0,0.0,0.5,0.166428,1.0,0.0,0.194689,-0.68767,0.8,-0.7,5.357
0.0,0.0,0.5,-0.146265,1.0,0.0,0.030859,-0.430299,0.8,-0.7,4.562
0.0,0.0,0.5,-0.207623,1.0,0.0,0.147725,-0.501476,0.8,-0.7,4.405
0.0,0.0,0.5,0.00552,1.0,0.0,0.131137,-0.780973,0.8,-0.7,5.252
0.0,0.0,0.5,0.178106,1.0,0.0,0.252662,-0.467458,0.8,-0.7,4.932
0.0,0.0,0.5,0.227483,1.0,0.0,0.157194,-0.898706,0.8,-0.7,6.051
0.0,0.0,0.5,-0.100033,1.0,0.0,0.222884,-0.908432,0.8,-0.7,5.244000000000001
0.0,0.0,0.5,-0.111911,1.0,0.0,0.01272,-0.537207,0.8,-0.7,4.7860000000000005
0.0,0.0,0.5,0.020122,1.0,0.0,0.022596,-0.629739,0.8,-0.7,5.14
0.0,0.0,0.5,0.175002,1.0,0.0,0.159384,-0.837468,0.8,-0.7,5.752
0.0,0.0,0.5,0.152603,1.0,0.0,0.287756,-0.901577,0.8,-0.7,5.709
0.0,0.0,0.5,-0.042326,1.0,0.0,0.20958,-0.419355,0.8,-0.7,4.408
0.0,0.0,0.5,-0.24304,1.0,0.0,0.067168,-0.788288,0.8,-0.7,5.016
0.0,0.0,0.5,0.053376,1.0,0.0,0.220408,-0.471743,0.8,-0.7,4.658
0.0,0.0,0.5,0.094452,1.0,0.0,0.265443,-0.93268,0.8,-0.7,5.657
0.0,0.0,0.5,0.022458,1.0,0.0,0.045417,-0.54079,0.8,-0.7,4.947
0.0,0.0,0.5,0.279068,1.0,0.0,0.262541,-0.528905,0.8,-0.7,5.322
0.0,0.0,0.5,0.175135,1.0,0.0,0.282952,-0.943327,0.8,-0.7,5.882
0.0,0.0,0.5,-0.02712,1.0,0.0,0.180538,-0.550729,0.8,-0.7,4.673
0.0,0.0,0.5,0.108282,1.0,0.0,0.108569,-0.974007,0.8,-0.7,5.969
0.0,0.0,0.5,-0.285579,1.0,0.0,0.054827,-0.795113,0.8,-0.7,5.0200000000000005
0.0,0.0,0.5,-0.075883,1.0,0.0,0.087695,-0.873336,0.8,-0.7,5.373
0.0,0.0,0.5,-0.09113,1.0,0.0,0.008839,-0.573512,0.8,-0.7,4.879
0.0,0.0,0.5,-0.103618,1.0,0.0,0.168065,-0.524123,0.8,-0.7,4.523
0.0,0.0,0.5,-0.2482,1.0,0.0,0.054001,-0.835796,0.8,-0.7,5.134
0.0,0.0,0.5,-0.255354,1.0,0.0,0.137986,-0.492702,0.8,-0.7,4.378
0.0,0.0,0.5,0.101087,1.0,0.0,0.085636,-0.458544,0.8,-0.7,4.916
0.0,0.0,0.5,-0.078647,1.0,0.0,0.256625,-0.794854,0.8,-0.7,4.974
0.0,0.0,0.5,0.185285,1.0,0.0,0.27506,-0.985046,0.8,-0.7,6.026
0.0,0.0,0.5,0.117755,1.0,0.0,0.016526,-0.751652,0.8,-0.7,5.61
0.0,0.0,0.5,0.132616,1.0,0.0,0.187842,-0.681247,0.8,-0.7,5.2620000000000005
0.0,0.0,0.5,0.248736,1.0,0.0,0.266741,-0.481771,0.8,-0.7,5.148
0.0,0.0,0.5,-0.209528,1.0,0.0,0.234777,-0.751362,0.8,-0.7,4.726
0.0,0.0,0.5,-0.023075,1.0,0.0,0.221637,-0.990379,0.8,-0.7,5.588
0.0,0.0,0.5,0.205314,1.0,0.0,0.052255,-0.696293,0.8,-0.7,5.672
0.0,0.0,0.5,0.165855,1.0,0.0,0.05045,-0.664053,0.8,-0.7,5.501
0.0,0.0,0.5,0.203606,1.0,0.0,0.090418,-0.541933,0.8,-0.7,5.315
0.0,0.0,0.5,-0.067886,1.0,0.0,0.075835,-0.928775,0.8,-0.7,5.533
0.0,0.0,0.5,-0.086131,1.0,0.0,0.098839,-0.818513,0.8,-0.7,5.2170000000000005
0.0,0.0,0.5,0.082866,1.0,0.0,0.295628,-0.800354,0.8,-0.7,5.279
0.0,0.0,0.5,0.060851,1.0,0.0,0.111204,-0.916033,0.8,-0.7,5.709
0.0,0.0,0.5,-0.028161,1.0,0.0,0.034712,-0.53299,0.8,-0.7,4.861
0.0,0.0,0.5,-0.150135,1.0,0.0,0.231254,-0.824848,0.8,-0.7,4.963
0.0,0.0,0.5,0.186518,1.0,0.0,0.06508,-0.626199,0.8,-0.7,5.460999999999999
0.0,0.0,0.5,-0.160936,1.0,0.0,0.278314,-0.625809,0.8,-0.7,4.483
0.0,0.0,0.5,0.126835,1.0,0.0,0.299337,-0.829485,0.8,-0.7,5.455
0.0,0.0,0.5,-0.118279,1.0,0.0,0.159456,-0.543898,0.8,-0.7,4.547
0.0,0.0,0.5,0.271549,1.0,0.0,0.171117,-0.887081,0.8,-0.7,6.141
0.0,0.0,0.5,-0.229532,1.0,0.0,0.095597,-0.688079,0.8,-0.7,4.782
0.0,0.0,0.5,0.256793,1.0,0.0,0.023852,-0.861384,0.8,-0.7,6.226
0.0,0.0,0.5,-0.145026,1.0,0.0,0.259355,-0.717556,0.8,-0.7,4.704
0.0,0.0,0.5,-0.073245,1.0,0.0,0.279705,-0.707934,0.8,-0.7,4.771
0.0,0.0,0.5,0.174317,1.0,0.0,0.103283,-0.461185,0.8,-0.7,5.079000000000001
0.0,0.0,0.5,0.198681,1.0,0.0,0.247012,-0.510632,0.8,-0.7,5.064
0.0,0.0,0.5,-0.19681,1.0,0.0,0.235836,-0.759847,0.8,-0.7,4.756
0.0,0.0,0.5,-0.057689,1.0,0.0,0.106994,-0.814334,0.8,-0.7,5.242
0.0,0.0,0.5,0.244865,1.0,0.0,0.02202,-0.856786,0.8,-0.7,6.182
0.0,0.0,0.5,0.195995,1.0,0.0,0.27966,-0.977354,0.8,-0.7,6.033
0.0,0.0,0.5,-0.04628,1.0,0.0,0.077136,-0.945177,0.8,-0.7,5.6080000000000005
0.0,0.0,0.5,0.13346,1.0,0.0,0.114676,-0.974756,0.8,-0.7,6.027
0.0,0.0,0.5,-0.173604,1.0,0.0,0.071558,-0.840163,0.8,-0.7,5.188
0.0,0.0,0.5,0.278614,1.0,0.0,0.266259,-0.513579,0.8,-0.7,5.292
0.0,0.0,0.5,0.002804,1.0,0.0,0.037661,-0.552161,0.8,-0.7,4.942
0.0,0.0,0.5,0.202367,1.0,0.0,0.00607,-0.878086,0.8,-0.7,6.131
0.0,0.0,0.5,-0.257614,1.0,0.0,0.271541,-0.556221,0.8,-0.7,4.274
0.0,0.0,0.5,0.203868,1.0,0.0,0.021015,-0.819806,0.8,-0.7,5.98
0.0,0.0,0.5,-0.132798,1.0,0.0,0.274802,-0.667993,0.8,-0.7,4.603999999999999
0.0,0.0,0.5,0.080034,1.0,0.0,0.145531,-0.797909,0.8,-0.7,5.433999999999999
0.0,0.0,0.5,0.148061,1.0,0.0,0.168153,-0.77545,0.8,-0.7,5.527
0.0,0.0,0.5,0.228597,1.0,0.0,0.214993,-0.668627,0.8,-0.7,5.473999999999999
0.0,0.0,0.5,0.118852,1.0,0.0,0.254999,-0.998857,0.8,-0.7,5.9
0.0,0.0,0.5,0.046954,1.0,0.0,0.186706,-0.60013,0.8,-0.7,4.901
0.0,0.0,0.5,-0.038734,1.0,0.0,0.184113,-0.524814,0.8,-0.7,4.603999999999999
0.0,0.0,0.5,0.190015,1.0,0.0,0.18491,-0.750375,0.8,-0.7,5.567
0.0,0.0,0.5,-0.252569,1.0,0.0,0.297364,-0.457974,0.8,-0.7,4.11
0.0,0.0,0.5,0.042582,1.0,0.0,0.020115,-0.662123,0.8,-0.7,5.251
0.0,0.0,0.5,-0.225749,1.0,0.0,0.156441,-0.448489,0.8,-0.7,4.309
0.0,0.0,0.5,0.022352,1.0,0.0,0.24376,-0.947313,0.8,-0.7,5.548
0.0,0.0,0.5,-0.242682,1.0,0.0,0.189751,-0.898314,0.8,-0.7,5.081
0.0,0.0,0.5,-0.075035,1.0,0.0,0.054664,-0.40631,0.8,-0.7,4.566
0.0,0.0,0.5,0.162925,1.0,0.0,0.27853,-0.948804,0.8,-0.7,5.866
0.0,0.0,0.5,0.129538,1.0,0.0,0.214519,-0.571463,0.8,-0.7,5.014
0.0,0.0,0.5,-0.149115,1.0,0.0,0.161028,-0.506775,0.8,-0.7,4.449
0.0,0.0,0.5,0.228492,1.0,0.0,0.251208,-0.523662,0.8,-0.7,5.169
0.0,0.0,0.5,-0.037219,1.0,0.0,0.057171,-0.434097,0.8,-0.7,4.655
0.0,0.0,0.5,-0.09414,1.0,0.0,0.208137,-0.973313,0.8,-0.7,5.433000000000001
0.0,0.0,0.5,-0.225582,1.0,0.0,0.163458,-0.420586,0.8,-0.7,4.265
0.0,0.0,0.5,-0.108209,1.0,0.0,0.287765,-0.64073,0.8,-0.7,4.574
0.0,0.0,0.5,-0.126264,1.0,0.0,0.285801,-0.630532,0.8,-0.7,4.531000000000001
0.0,0.0,0.5,-0.036997,1.0,0.0,0.245261,-0.881959,0.8,-0.7,5.263999999999999
0.0,0.0,0.5,0.220989,1.0,0.0,0.028431,-0.807267,0.8,-0.7,5.989999999999999
0.0,0.0,0.5,-0.292389,1.0,0.0,0.110758,-0.56458,0.8,-0.7,4.508
0.0,0.0,0.5,0.278394,1.0,0.0,0.298699,-0.983597,0.8,-0.7,6.284
0.0,0.0,0.5,0.080409,1.0,0.0,0.284163,-0.843756,0.8,-0.7,5.385
0.0,0.0,0.5,-0.04353,1.0,0.0,0.224069,-0.960192,0.8,-0.7,5.469
0.0,0.0,0.5,0.082237,1.0,0.0,0.144946,-0.802454,0.8,-0.7,5.45
0.0,0.0,0.5,0.269035,1.0,0.0,0.297052,-0.980829,0.8,-0.7,6.248
0.0,0.0,0.5,-0.052502,1.0,0.0,0.225184,-0.946762,0.8,-0.7,5.418
0.0,0.0,0.5,0.144132,1.0,0.0,0.093538,-0.469978,0.8,-0.7,5.0280000000000005
0.0,0.0,0.5,-0.064804,1.0,0.0,0.257298,-0.806003,0.8,-0.7,5.022
0.0,0.0,0.5,-0.040367,1.0,0.0,0.024535,-0.561492,0.8,-0.7,4.906
0.0,0.0,0.5,0.101687,1.0,0.0,0.013924,-0.745989,0.8,-0.7,5.563000000000001
0.0,0.0,0.5,-0.176512,1.0,0.0,0.002964,-0.511631,0.8,-0.7,4.7
0.0,0.0,0.5,-0.158129,1.0,0.0,0.180605,-0.419452,0.8,-0.7,4.291
0.0,0.0,0.5,-0.162059,1.0,0.0,0.068853,-0.862527,0.8,-0.7,5.255
0.0,0.0,0.5,0.10802,1.0,0.0,0.072649,-0.517426,0.8,-0.7,5.05
0.0,0.0,0.5,0.265489,1.0,0.0,0.095592,-0.58312,0.8,-0.7,5.564
0.0,0.0,0.5,0.284303,1.0,0.0,0.218373,-0.710811,0.8,-0.7,5.728
0.0,0.0,0.5,0.15125,1.0,0.0,0.249648,-0.452657,0.8,-0.7,4.839
0.0,0.0,0.5,0.060608,1.0,0.0,0.215721,-0.497724,0.8,-0.7,4.720000000000001
0.0,0.0,0.5,-0.13194,1.0,0.0,0.250554,-0.765845,0.8,-0.7,4.834
0.0,0.0,0.5,-0.077486,1.0,0.0,0.07826,-0.909473,0.8,-0.7,5.468
0.0,0.0,0.5,0.138677,1.0,0.0,0.089909,-0.47904,0.8,-0.7,5.034000000000001
0.0,0.0,0.5,-0.271245,1.0,0.0,0.022472,-0.938867,0.8,-0.7,5.397
0.0,0.0,0.5,0.270535,1.0,0.0,0.136146,-0.425952,0.8,-0.7,5.255
0.0,0.0,0.5,-0.003141,1.0,0.0,0.15704,-0.668699,0.8,-0.7,4.966
0.0,0.0,0.5,0.127728,1.0,0.0,0.105231,-0.406804,0.8,-0.7,4.872
0.0,0.0,0.5,0.074311,1.0,0.0,0.086453,-0.428499,0.8,-0.7,4.808
